brand,km_driven,fuel,owner,selling_price,brand_updated
Tata,70000,Diesel,Second Owner,480000,Tata
Maruti,4000,Petrol,First Owner,630000,Maruti
Hyundai,50000,Petrol,First Owner,250000,Hyundai
Hyundai,70000,Petrol,Fourth & Above Owner,330000,Hyundai
Hyundai,70000,Petrol,Second Owner,180000,Hyundai
Hyundai,50000,Petrol,Second Owner,210000,Hyundai
Maruti,55000,Diesel,First Owner,550000,Maruti
Tata,5000,Petrol,First Owner,950000,Tata
Mahindra,100000,Diesel,Second Owner,430000,Mahindra
Hyundai,23000,Petrol,Second Owner,348000,Hyundai
Maruti,60000,Petrol,Second Owner,196000,Maruti
Maruti,70000,Petrol,Second Owner,150000,Maruti
Hyundai,82000,Petrol,Fourth & Above Owner,90000,Hyundai
Maruti,60000,Petrol,Second Owner,150000,Maruti
Tata,100000,Diesel,First Owner,1250000,Tata
Maruti,90000,Diesel,Third Owner,600000,Maruti
Tata,26432,Petrol,First Owner,65000,Tata
Maruti,46702,Petrol,First Owner,220000,Maruti
Maruti,46706,Petrol,First Owner,220000,Maruti
Tata,53523,Petrol,First Owner,110000,Tata
Chevrolet,56365,Diesel,First Owner,175000,Chevrolet
Chevrolet,49563,Petrol,First Owner,160000,Chevrolet
Maruti,56432,Petrol,First Owner,65000,Maruti
Maruti,52365,Petrol,Second Owner,60000,Maruti
Maruti,53512,Petrol,Second Owner,120000,Maruti
Hyundai,53563,Petrol,Second Owner,110000,Hyundai
Mahindra,40000,Diesel,First Owner,1000000,Mahindra
Maruti,46533,Petrol,First Owner,220000,Maruti
Maruti,59635,Petrol,Second Owner,105000,Maruti
Maruti,58632,Petrol,Second Owner,114999,Maruti
Maruti,58632,LPG,Second Owner,110000,Maruti
Mahindra,80000,Diesel,Second Owner,850000,Mahindra
Maruti,70000,Diesel,First Owner,750000,Maruti
Renault,90000,Petrol,First Owner,265000,Renault
Ford,110000,Petrol,Second Owner,450000,Ford
Mahindra,90000,Diesel,First Owner,225000,Mahindra
Mahindra,70000,Diesel,First Owner,1125000,Mahindra
Maruti,80000,Petrol,First Owner,270000,Maruti
Maruti,78000,Petrol,First Owner,130000,Maruti
Mahindra,45000,Diesel,First Owner,660000,Mahindra
Maruti,50000,Petrol,Second Owner,240000,Maruti
Maruti,58000,Petrol,First Owner,275000,Maruti
Toyota,120000,Diesel,First Owner,750000,Toyota
Chevrolet,30000,Petrol,Second Owner,65000,Chevrolet
Tata,162000,Diesel,First Owner,850000,Tata
Maruti,50000,CNG,Second Owner,300000,Maruti
Hyundai,25000,Petrol,Second Owner,555000,Hyundai
Mahindra,60000,Diesel,First Owner,825000,Mahindra
Hyundai,70000,LPG,Third Owner,150000,Hyundai
Maruti,138000,Diesel,Second Owner,185000,Maruti
Hyundai,70000,Petrol,Second Owner,180000,Hyundai
Maruti,48000,Petrol,Second Owner,160000,Maruti
Ford,110000,Diesel,First Owner,500000,Ford
Maruti,88000,Diesel,Second Owner,375000,Maruti
Toyota,68000,Diesel,First Owner,900000,Toyota
Hyundai,70000,Petrol,First Owner,459999,Hyundai
Renault,80000,Diesel,First Owner,480000,Renault
Maruti,100000,Diesel,Third Owner,320000,Maruti
Maruti,96000,Diesel,Second Owner,370000,Maruti
Hyundai,123219,Petrol,Third Owner,80000,Hyundai
Maruti,30000,Petrol,Third Owner,75000,Maruti
Maruti,60000,Diesel,Third Owner,400000,Maruti
Honda,90000,Petrol,Second Owner,250000,Honda
Maruti,65000,Diesel,First Owner,425000,Maruti
Maruti,48000,Petrol,First Owner,325000,Maruti
Hyundai,65300,Petrol,Second Owner,350000,Hyundai
Hyundai,40000,Petrol,First Owner,600000,Hyundai
Chevrolet,60000,Diesel,Second Owner,120000,Chevrolet
Maruti,70000,Petrol,Second Owner,200000,Maruti
Maruti,70000,Petrol,Third Owner,100000,Maruti
Hyundai,70000,Diesel,Second Owner,350000,Hyundai
Maruti,150000,Petrol,Second Owner,85000,Maruti
Maruti,10000,Petrol,First Owner,399000,Maruti
Hyundai,56000,Diesel,First Owner,580000,Hyundai
Datsun,30000,Petrol,First Owner,290000,Datsun
Hyundai,50000,Petrol,Second Owner,380000,Hyundai
Ford,120000,Diesel,First Owner,200000,Ford
Maruti,40000,CNG,First Owner,390000,Maruti
Hyundai,27500,Petrol,First Owner,500000,Hyundai
Maruti,73000,Diesel,First Owner,520000,Maruti
Maruti,75000,Diesel,First Owner,650000,Maruti
Renault,5000,Petrol,First Owner,380000,Renault
Maruti,50000,LPG,First Owner,275000,Maruti
Maruti,70000,Diesel,First Owner,520000,Maruti
Maruti,60000,Diesel,First Owner,610000,Maruti
Maruti,110000,Petrol,First Owner,85000,Maruti
Renault,95000,Diesel,First Owner,490000,Renault
Hyundai,34000,Petrol,Second Owner,229999,Hyundai
Hyundai,25000,Petrol,First Owner,411000,Hyundai
Maruti,120000,CNG,Second Owner,362000,Maruti
Toyota,31000,Diesel,First Owner,550000,Toyota
Maruti,70000,CNG,First Owner,459999,Maruti
Maruti,47000,Petrol,First Owner,190000,Maruti
Hyundai,5000,Petrol,First Owner,499000,Hyundai
Maruti,44000,Petrol,First Owner,358000,Maruti
Toyota,120000,Diesel,Second Owner,278000,Toyota
Fiat,39395,Diesel,First Owner,320000,Fiat
Renault,67000,Diesel,Second Owner,580000,Renault
Honda,20000,Petrol,First Owner,1300000,Honda
Honda,40000,Diesel,First Owner,825000,Honda
Toyota,120000,Petrol,Second Owner,170000,Toyota
Toyota,80000,Diesel,Second Owner,1700000,Toyota
Hyundai,7000,Petrol,First Owner,490000,Hyundai
Mahindra,15000,Diesel,First Owner,1050000,Mahindra
Chevrolet,50000,Petrol,First Owner,210000,Chevrolet
Mahindra,30000,Diesel,First Owner,1250000,Mahindra
Maruti,120000,Diesel,Second Owner,320000,Maruti
Chevrolet,64000,Diesel,First Owner,400000,Chevrolet
Maruti,120000,Diesel,First Owner,320000,Maruti
Toyota,85000,Diesel,First Owner,600000,Toyota
Maruti,50000,Petrol,First Owner,275000,Maruti
Maruti,59000,Petrol,Second Owner,170000,Maruti
Chevrolet,98000,Diesel,First Owner,155000,Chevrolet
Tata,70000,Diesel,First Owner,240000,Tata
Tata,70000,Diesel,First Owner,240000,Tata
Maruti,120000,Diesel,Second Owner,320000,Maruti
Renault,140000,Diesel,Second Owner,620000,Renault
Hyundai,50000,Petrol,First Owner,530000,Hyundai
Toyota,40000,Diesel,First Owner,550000,Toyota
Honda,90000,Diesel,First Owner,600000,Honda
Mahindra,117000,Diesel,Third Owner,649000,Mahindra
Honda,90000,Diesel,First Owner,625000,Honda
Chevrolet,70000,Petrol,First Owner,125000,Chevrolet
Chevrolet,230000,Diesel,Second Owner,305000,Chevrolet
Maruti,155000,Petrol,Second Owner,285000,Maruti
Tata,60000,Diesel,Second Owner,600000,Tata
Mahindra,110000,Petrol,First Owner,426000,Mahindra
Tata,120000,Diesel,First Owner,180000,Tata
Hyundai,100000,Diesel,Second Owner,400000,Hyundai
Chevrolet,40000,Petrol,Second Owner,120000,Chevrolet
Tata,110000,Diesel,Second Owner,300000,Tata
Maruti,92500,Petrol,Second Owner,190000,Maruti
Maruti,20000,Petrol,First Owner,310000,Maruti
Renault,15000,Petrol,First Owner,380000,Renault
Mahindra,14000,Diesel,First Owner,740000,Mahindra
Datsun,35000,Petrol,First Owner,260000,Datsun
Maruti,32000,Petrol,Second Owner,320000,Maruti
Maruti,90000,CNG,First Owner,211000,Maruti
Maruti,35000,Petrol,First Owner,650000,Maruti
Maruti,32500,Diesel,Second Owner,651000,Maruti
Maruti,14000,Petrol,First Owner,380000,Maruti
Chevrolet,70000,Diesel,Third Owner,160000,Chevrolet
Hyundai,20000,Petrol,First Owner,1270000,Hyundai
Maruti,300000,LPG,First Owner,300000,Maruti
Maruti,100000,Diesel,First Owner,405000,Maruti
Mahindra,64800,Diesel,First Owner,850000,Mahindra
Mahindra,90000,Diesel,First Owner,680000,Mahindra
Hyundai,80000,Petrol,First Owner,426999,Hyundai
Hyundai,248000,Diesel,First Owner,525000,Hyundai
Toyota,60000,Diesel,Second Owner,1019999,Toyota
Toyota,120000,Diesel,First Owner,245000,Toyota
Hyundai,120000,Diesel,First Owner,869999,Hyundai
Maruti,66444,LPG,First Owner,160000,Maruti
Maruti,86000,Diesel,First Owner,700000,Maruti
Nissan,90000,Diesel,First Owner,300000,Nissan
Honda,218463,Petrol,First Owner,175000,Honda
Toyota,153000,Diesel,First Owner,960000,Toyota
Mahindra,70000,Diesel,Second Owner,525000,Mahindra
Hyundai,60000,Diesel,First Owner,345000,Hyundai
Honda,50000,Petrol,First Owner,390000,Honda
Datsun,20000,Petrol,First Owner,275000,Datsun
Chevrolet,35000,Petrol,First Owner,310000,Chevrolet
Hyundai,20000,Petrol,First Owner,500000,Hyundai
Chevrolet,70000,Diesel,First Owner,200000,Chevrolet
Volkswagen,53000,Diesel,First Owner,650000,Volkswagen
Honda,60000,Diesel,First Owner,1031000,Honda
Hyundai,70000,Petrol,First Owner,330000,Hyundai
Hyundai,4000,Petrol,First Owner,399000,Hyundai
Hyundai,103000,Petrol,First Owner,250000,Hyundai
Hyundai,20000,Diesel,First Owner,600000,Hyundai
Maruti,77000,Diesel,First Owner,375000,Maruti
Volkswagen,90000,Diesel,First Owner,375000,Volkswagen
Hyundai,87185,Diesel,Second Owner,445000,Hyundai
Maruti,167000,Petrol,Second Owner,55000,Maruti
Hyundai,77000,Diesel,First Owner,611000,Hyundai
Hyundai,110000,Diesel,Second Owner,459999,Hyundai
Ford,120000,Diesel,Second Owner,275000,Ford
Hyundai,170000,CNG,First Owner,185000,Hyundai
Hyundai,100000,Diesel,Second Owner,390000,Hyundai
Chevrolet,40000,Petrol,Second Owner,72000,Chevrolet
Tata,50000,Diesel,First Owner,90000,Tata
Toyota,125000,Diesel,First Owner,500000,Toyota
Maruti,137000,CNG,First Owner,200000,Maruti
Mahindra,18000,Diesel,First Owner,1575000,Mahindra
Hyundai,30000,Petrol,First Owner,511000,Hyundai
Fiat,55000,Petrol,First Owner,150000,Fiat
Toyota,40000,Petrol,First Owner,1500000,Toyota
Maruti,80000,Petrol,Second Owner,185000,Maruti
Maruti,30000,Petrol,First Owner,550000,Maruti
Maruti,3564,Petrol,First Owner,325000,Maruti
Maruti,80000,Diesel,First Owner,525000,Maruti
Force,13000,Diesel,First Owner,1050000,Others
Tata,120000,Diesel,First Owner,300000,Tata
Chevrolet,90000,Petrol,First Owner,120000,Chevrolet
Jaguar,9000,Diesel,First Owner,2625000,Jaguar
Lexus,20000,Petrol,First Owner,5150000,Lexus
Jaguar,45000,Diesel,First Owner,3200000,Jaguar
Tata,110000,Diesel,First Owner,503000,Tata
Volvo,20000,Diesel,First Owner,3800000,Volvo
Toyota,68089,Petrol,First Owner,2000000,Toyota
Maruti,58343,Petrol,First Owner,225000,Maruti
Maruti,38817,Diesel,First Owner,740000,Maruti
Honda,56494,Petrol,First Owner,550000,Honda
Toyota,79328,Diesel,Second Owner,750000,Toyota
Maruti,5621,Petrol,First Owner,650000,Maruti
Toyota,25538,Petrol,First Owner,625000,Toyota
Maruti,69779,Petrol,First Owner,600000,Maruti
Hyundai,56290,Diesel,First Owner,450000,Hyundai
BMW,7500,Diesel,First Owner,5400000,BMW
BMW,8500,Diesel,First Owner,5500000,BMW
Honda,7032,Petrol,First Owner,779000,Honda
Skoda,11000,Petrol,First Owner,645000,Skoda
Volvo,2000,Diesel,First Owner,2475000,Volvo
Hyundai,50000,Petrol,Third Owner,170000,Hyundai
Tata,42000,Diesel,First Owner,320000,Tata
Maruti,17000,Petrol,First Owner,350000,Maruti
Maruti,40000,Petrol,First Owner,500000,Maruti
Tata,137000,Diesel,Second Owner,135000,Tata
Renault,20000,Petrol,First Owner,340000,Renault
Hyundai,70000,Petrol,Second Owner,330000,Hyundai
Maruti,48756,Petrol,Second Owner,350000,Maruti
Toyota,30000,Diesel,Second Owner,1850000,Toyota
Hyundai,110000,Diesel,First Owner,400000,Hyundai
Ford,80322,Diesel,First Owner,325000,Ford
Mahindra,35000,Diesel,First Owner,1000000,Mahindra
Mahindra,110000,Diesel,First Owner,850000,Mahindra
Maruti,70000,Diesel,Second Owner,350000,Maruti
Jaguar,9000,Diesel,First Owner,2625000,Jaguar
Lexus,20000,Petrol,First Owner,5150000,Lexus
Jaguar,45000,Diesel,First Owner,3200000,Jaguar
Tata,110000,Diesel,First Owner,503000,Tata
Volvo,20000,Diesel,First Owner,3800000,Volvo
Toyota,68089,Petrol,First Owner,2000000,Toyota
Maruti,58343,Petrol,First Owner,225000,Maruti
Maruti,38817,Diesel,First Owner,740000,Maruti
Honda,56494,Petrol,First Owner,550000,Honda
Toyota,79328,Diesel,Second Owner,750000,Toyota
Maruti,5621,Petrol,First Owner,650000,Maruti
Toyota,25538,Petrol,First Owner,625000,Toyota
Maruti,69779,Petrol,First Owner,600000,Maruti
Hyundai,56290,Diesel,First Owner,450000,Hyundai
BMW,7500,Diesel,First Owner,5400000,BMW
BMW,8500,Diesel,First Owner,5500000,BMW
Honda,7032,Petrol,First Owner,779000,Honda
Skoda,11000,Petrol,First Owner,645000,Skoda
Volvo,2000,Diesel,First Owner,2475000,Volvo
Toyota,90000,Diesel,First Owner,500000,Toyota
Honda,120000,Diesel,Second Owner,550000,Honda
Tata,60000,Diesel,First Owner,925000,Tata
Mahindra,97000,Diesel,Second Owner,509999,Mahindra
Mahindra,100000,Diesel,Second Owner,250000,Mahindra
Hyundai,36000,Petrol,First Owner,500000,Hyundai
Hyundai,27000,Diesel,First Owner,1050000,Hyundai
Maruti,50000,Diesel,First Owner,490000,Maruti
Maruti,15000,Petrol,First Owner,415000,Maruti
Maruti,60000,Petrol,Second Owner,190000,Maruti
Maruti,120000,Diesel,First Owner,680000,Maruti
Maruti,60000,Petrol,Second Owner,190000,Maruti
Mahindra,173000,Diesel,First Owner,479000,Mahindra
Maruti,60000,Petrol,Second Owner,270000,Maruti
Hyundai,70000,Petrol,Third Owner,170000,Hyundai
Maruti,25000,Petrol,First Owner,764000,Maruti
Mahindra,30000,Diesel,First Owner,710000,Mahindra
Maruti,35000,Petrol,First Owner,310000,Maruti
Mahindra,100000,Diesel,Second Owner,620000,Mahindra
Hyundai,31000,Petrol,Second Owner,280000,Hyundai
Toyota,80000,Diesel,Second Owner,1500000,Toyota
Hyundai,40000,Petrol,First Owner,450000,Hyundai
Mercedes-Benz,10000,Diesel,Second Owner,2199000,Mercedes-Benz
Mercedes-Benz,50000,Diesel,First Owner,3600000,Mercedes-Benz
Ford,60000,Petrol,Second Owner,285000,Ford
Toyota,210000,Diesel,Second Owner,465000,Toyota
BMW,60000,Diesel,Second Owner,1100000,BMW
Volkswagen,110000,Diesel,Second Owner,350000,Volkswagen
Maruti,35000,Petrol,First Owner,600000,Maruti
Maruti,35000,Petrol,First Owner,570000,Maruti
Maruti,20000,Petrol,First Owner,325000,Maruti
Mahindra,54000,Diesel,First Owner,975000,Mahindra
Hyundai,60000,Petrol,First Owner,480000,Hyundai
Maruti,10300,Petrol,First Owner,185000,Maruti
Hyundai,50000,Diesel,First Owner,1050000,Hyundai
Maruti,3000,Petrol,First Owner,760000,Maruti
Volkswagen,5000,Petrol,First Owner,570000,Volkswagen
Ford,145000,Petrol,First Owner,130000,Ford
Maruti,13000,Petrol,First Owner,700000,Maruti
Ford,30000,Petrol,First Owner,775000,Ford
BMW,60000,Diesel,Second Owner,750000,BMW
Chevrolet,100000,Petrol,Second Owner,140000,Chevrolet
Maruti,40000,Petrol,First Owner,220000,Maruti
Hyundai,15000,Petrol,First Owner,184000,Hyundai
Toyota,275000,Diesel,Fourth & Above Owner,210000,Toyota
Hyundai,50000,Petrol,Second Owner,440000,Hyundai
Hyundai,80000,Diesel,First Owner,650000,Hyundai
Mahindra,50000,Diesel,First Owner,660000,Mahindra
Maruti,30000,CNG,First Owner,380000,Maruti
Toyota,125000,Diesel,Second Owner,415000,Toyota
Hyundai,110000,Petrol,First Owner,225000,Hyundai
Maruti,30000,Diesel,Second Owner,600000,Maruti
Maruti,148000,Diesel,Second Owner,620000,Maruti
Mahindra,35000,Diesel,First Owner,750000,Mahindra
Hyundai,80000,Petrol,Second Owner,400000,Hyundai
Maruti,110000,Petrol,First Owner,110000,Maruti
Tata,95000,Diesel,Second Owner,119000,Tata
Honda,25000,Diesel,First Owner,600000,Honda
Maruti,80000,CNG,First Owner,200000,Maruti
Tata,60000,Diesel,Second Owner,280000,Tata
Skoda,100000,Petrol,First Owner,375000,Skoda
Datsun,50000,Petrol,First Owner,350000,Datsun
Hyundai,31000,Diesel,First Owner,620000,Hyundai
Maruti,120000,Diesel,First Owner,570000,Maruti
Maruti,105000,Diesel,Second Owner,290000,Maruti
Maruti,120000,Diesel,First Owner,711000,Maruti
Maruti,60000,Diesel,First Owner,370000,Maruti
Maruti,15000,Petrol,First Owner,550000,Maruti
Maruti,150000,Petrol,Second Owner,325000,Maruti
Honda,93000,Diesel,First Owner,670000,Honda
Hyundai,42000,Petrol,Second Owner,385000,Hyundai
Hyundai,80000,Petrol,Second Owner,114999,Hyundai
Hyundai,90000,Petrol,First Owner,200000,Hyundai
Maruti,6500,Diesel,First Owner,860000,Maruti
Maruti,60000,Diesel,First Owner,600000,Maruti
Maruti,110000,Petrol,First Owner,265000,Maruti
Tata,60000,CNG,Second Owner,155000,Tata
Maruti,60000,Diesel,First Owner,900000,Maruti
Maruti,170000,Diesel,Third Owner,650000,Maruti
Maruti,220000,Petrol,Second Owner,70000,Maruti
Maruti,80000,Petrol,First Owner,180000,Maruti
Hyundai,57000,Petrol,First Owner,200000,Hyundai
Hyundai,100000,Petrol,First Owner,300000,Hyundai
Hyundai,40000,Petrol,First Owner,650000,Hyundai
Maruti,40000,Petrol,First Owner,267000,Maruti
Maruti,50000,CNG,First Owner,450000,Maruti
Hyundai,90000,Petrol,Second Owner,400000,Hyundai
Mahindra,86000,Diesel,First Owner,310000,Mahindra
Tata,15000,Petrol,First Owner,70000,Tata
Mahindra,70000,Diesel,Second Owner,675000,Mahindra
Ford,120000,Petrol,First Owner,350000,Ford
Maruti,80000,Petrol,Second Owner,240000,Maruti
Tata,80000,Diesel,Second Owner,185000,Tata
Hyundai,50000,Petrol,First Owner,250000,Hyundai
Maruti,100000,Petrol,First Owner,135000,Maruti
Hyundai,80000,Diesel,First Owner,500000,Hyundai
Tata,108957,Diesel,First Owner,300000,Tata
Tata,68000,Petrol,Second Owner,328000,Tata
Mahindra,65000,Diesel,First Owner,509999,Mahindra
Mahindra,110000,Diesel,Second Owner,575000,Mahindra
Mahindra,50000,Diesel,First Owner,700000,Mahindra
Maruti,100000,Petrol,Third Owner,105000,Maruti
Maruti,80000,Petrol,Second Owner,60000,Maruti
Maruti,80000,Petrol,Third Owner,112999,Maruti
Tata,120000,Diesel,Second Owner,229999,Tata
Ford,150000,Diesel,First Owner,325000,Ford
Hyundai,20000,Petrol,First Owner,650000,Hyundai
Tata,80000,Diesel,Second Owner,85000,Tata
Honda,93000,Diesel,Second Owner,570000,Honda
Maruti,134000,Diesel,First Owner,525000,Maruti
Hyundai,90000,Petrol,Second Owner,350000,Hyundai
Maruti,60000,Petrol,First Owner,250000,Maruti
Mahindra,120000,Diesel,Second Owner,300000,Mahindra
Jeep,30000,Diesel,First Owner,1325000,Jeep
Hyundai,22200,Diesel,First Owner,650000,Hyundai
Hyundai,6000,Petrol,First Owner,520000,Hyundai
Maruti,32000,Petrol,First Owner,500000,Maruti
Renault,90000,Petrol,First Owner,220000,Renault
Maruti,78000,Diesel,Third Owner,650000,Maruti
Honda,12000,Petrol,First Owner,819999,Honda
Renault,120000,Diesel,First Owner,645000,Renault
Maruti,40000,Diesel,First Owner,780000,Maruti
Honda,110000,Petrol,Second Owner,215000,Honda
Toyota,260000,Diesel,Third Owner,600000,Toyota
Maruti,10000,Petrol,First Owner,114999,Maruti
Tata,12000,Petrol,First Owner,75000,Tata
Chevrolet,60000,Petrol,First Owner,120000,Chevrolet
Renault,41000,Petrol,First Owner,250000,Renault
Maruti,25000,Petrol,First Owner,200000,Maruti
Hyundai,30000,Petrol,First Owner,380000,Hyundai
Honda,50000,Diesel,First Owner,560000,Honda
Maruti,10000,Petrol,First Owner,575000,Maruti
Mahindra,40000,Diesel,First Owner,620000,Mahindra
Mahindra,120000,Diesel,First Owner,525000,Mahindra
Maruti,40000,Diesel,First Owner,635000,Maruti
Renault,80000,Diesel,First Owner,650000,Renault
Maruti,42108,Petrol,First Owner,39000,Maruti
Ford,70000,Diesel,Second Owner,550000,Ford
Maruti,150000,Diesel,Third Owner,145000,Maruti
Tata,100000,Diesel,Third Owner,130000,Tata
Maruti,79000,Diesel,First Owner,825000,Maruti
Toyota,91000,Diesel,Second Owner,1650000,Toyota
Maruti,50000,Diesel,First Owner,875000,Maruti
Maruti,81000,Diesel,Second Owner,650000,Maruti
Jaguar,51000,Diesel,First Owner,2000000,Jaguar
BMW,27000,Diesel,First Owner,2850000,BMW
Audi,26000,Diesel,First Owner,2800000,Audi
BMW,17100,Diesel,First Owner,3900000,BMW
Chevrolet,56000,Diesel,First Owner,246000,Chevrolet
Honda,60000,Diesel,Second Owner,325000,Honda
Jeep,22000,Petrol,First Owner,1450000,Jeep
Honda,30000,Petrol,First Owner,850000,Honda
Volkswagen,43001,Diesel,First Owner,560000,Volkswagen
Maruti,60000,Diesel,First Owner,575000,Maruti
Maruti,9000,Petrol,First Owner,470000,Maruti
Tata,65000,Diesel,First Owner,221000,Tata
Toyota,95000,Diesel,First Owner,680000,Toyota
Ford,62000,Diesel,First Owner,700000,Ford
Volvo,48000,Diesel,First Owner,1950000,Volvo
Hyundai,72000,Diesel,First Owner,875000,Hyundai
Hyundai,35000,Diesel,Third Owner,850000,Hyundai
Renault,100600,Diesel,Third Owner,550000,Renault
Maruti,105000,Diesel,Third Owner,480000,Maruti
Mahindra,90000,Diesel,First Owner,1050000,Mahindra
Mahindra,92385,Diesel,First Owner,631000,Mahindra
Tata,25000,Petrol,First Owner,165000,Tata
Maruti,60000,Petrol,Second Owner,320000,Maruti
Maruti,100000,Petrol,Second Owner,360000,Maruti
Hyundai,100000,Petrol,Second Owner,130000,Hyundai
Hyundai,25000,Petrol,Third Owner,175000,Hyundai
Hyundai,120000,Diesel,First Owner,725000,Hyundai
Fiat,185000,Diesel,Third Owner,280000,Fiat
Volkswagen,134000,Diesel,Second Owner,325000,Volkswagen
Ford,120000,Diesel,Third Owner,320000,Ford
Hyundai,120000,Petrol,First Owner,500000,Hyundai
Mahindra,165000,Diesel,Second Owner,825000,Mahindra
Maruti,120000,Diesel,Third Owner,350000,Maruti
Hyundai,89000,Diesel,First Owner,470000,Hyundai
Mahindra,120000,Diesel,Third Owner,125000,Mahindra
Hyundai,120000,Petrol,First Owner,140000,Hyundai
Honda,50000,Diesel,First Owner,484999,Honda
Maruti,15000,Petrol,First Owner,308000,Maruti
Hyundai,13000,Petrol,First Owner,570000,Hyundai
Toyota,240000,Diesel,First Owner,900000,Toyota
Jeep,45000,Diesel,First Owner,1800000,Jeep
Mahindra,30000,Diesel,Second Owner,400000,Mahindra
Maruti,28000,Petrol,First Owner,680000,Maruti
Maruti,70000,Diesel,First Owner,700000,Maruti
Mahindra,116000,Diesel,First Owner,240000,Mahindra
Hyundai,90000,Petrol,First Owner,280000,Hyundai
Tata,120000,Diesel,Second Owner,125000,Tata
